Feature,ADNIMERGE Frequency,Gene Expression Frequency,MRI Frequency,Total Frequency,Domain
MRI_785072,0,0,11897,11897,MRI
MRI_785092,0,0,11897,11897,MRI
MRI_785097,0,0,11897,11897,MRI
MRI_785116,0,0,11897,11897,MRI
MRI_785181,0,0,11897,11897,MRI
MRI_785206,0,0,11897,11897,MRI
MRI_785224,0,0,11897,11897,MRI
MRI_785302,0,0,11897,11897,MRI
MRI_785342,0,0,11897,11897,MRI
MRI_785352,0,0,11897,11897,MRI
MRI_785427,0,0,11897,11897,MRI
MRI_785486,0,0,11897,11897,MRI
MRI_785585,0,0,11897,11897,MRI
MRI_785625,0,0,11897,11897,MRI
MRI_785727,0,0,11897,11897,MRI
MRI_785728,0,0,11897,11897,MRI
MRI_785770,0,0,11897,11897,MRI
MRI_785812,0,0,11897,11897,MRI
MRI_785843,0,0,11897,11897,MRI
MRI_785950,0,0,11897,11897,MRI
MRI_786010,0,0,11897,11897,MRI
MRI_786064,0,0,11897,11897,MRI
MRI_786129,0,0,11897,11897,MRI
MRI_786165,0,0,11897,11897,MRI
MRI_786167,0,0,11897,11897,MRI
MRI_786175,0,0,11897,11897,MRI
MRI_786269,0,0,11897,11897,MRI
MRI_786385,0,0,11897,11897,MRI
MRI_786386,0,0,11897,11897,MRI
MRI_786389,0,0,11897,11897,MRI
MRI_786453,0,0,11897,11897,MRI
MRI_786482,0,0,11897,11897,MRI
MRI_786503,0,0,11897,11897,MRI
MRI_786648,0,0,11897,11897,MRI
MRI_786672,0,0,11897,11897,MRI
MRI_786676,0,0,11897,11897,MRI
MRI_786886,0,0,11897,11897,MRI
MRI_787122,0,0,11897,11897,MRI
MRI_787132,0,0,11897,11897,MRI
MRI_787136,0,0,11897,11897,MRI
MRI_780859,0,0,11897,11897,MRI
MRI_780937,0,0,11897,11897,MRI
MRI_780998,0,0,11897,11897,MRI
MRI_781000,0,0,11897,11897,MRI
MRI_781096,0,0,11897,11897,MRI
MRI_781108,0,0,11897,11897,MRI
MRI_781114,0,0,11897,11897,MRI
MRI_781368,0,0,11897,11897,MRI
MRI_781370,0,0,11897,11897,MRI
MRI_781575,0,0,11897,11897,MRI
MRI_781586,0,0,11897,11897,MRI
MRI_781610,0,0,11897,11897,MRI
MRI_781719,0,0,11897,11897,MRI
MRI_781759,0,0,11897,11897,MRI
MRI_781896,0,0,11897,11897,MRI
MRI_781935,0,0,11897,11897,MRI
MRI_781952,0,0,11897,11897,MRI
MRI_782002,0,0,11897,11897,MRI
MRI_782058,0,0,11897,11897,MRI
MRI_782091,0,0,11897,11897,MRI
MRI_782102,0,0,11897,11897,MRI
MRI_782105,0,0,11897,11897,MRI
MRI_782132,0,0,11897,11897,MRI
MRI_782141,0,0,11897,11897,MRI
MRI_782262,0,0,11897,11897,MRI
MRI_782273,0,0,11897,11897,MRI
MRI_782300,0,0,11897,11897,MRI
MRI_782354,0,0,11897,11897,MRI
MRI_782418,0,0,11897,11897,MRI
MRI_782475,0,0,11897,11897,MRI
MRI_782495,0,0,11897,11897,MRI
MRI_782527,0,0,11897,11897,MRI
MRI_782641,0,0,11897,11897,MRI
MRI_782700,0,0,11897,11897,MRI
MRI_782711,0,0,11897,11897,MRI
MRI_782743,0,0,11897,11897,MRI
MRI_782784,0,0,11896,11896,MRI
MRI_782791,0,0,11896,11896,MRI
MRI_782816,0,0,11896,11896,MRI
MRI_782862,0,0,11896,11896,MRI
MRI_782946,0,0,11896,11896,MRI
MRI_782976,0,0,11896,11896,MRI
MRI_783061,0,0,11896,11896,MRI
MRI_783206,0,0,11896,11896,MRI
MRI_783269,0,0,11896,11896,MRI
MRI_783448,0,0,11896,11896,MRI
MRI_783601,0,0,11896,11896,MRI
MRI_783639,0,0,11896,11896,MRI
MRI_783696,0,0,11896,11896,MRI
MRI_783716,0,0,11896,11896,MRI
MRI_783722,0,0,11896,11896,MRI
MRI_783917,0,0,11896,11896,MRI
MRI_784138,0,0,11896,11896,MRI
MRI_784161,0,0,11896,11896,MRI
MRI_784283,0,0,11896,11896,MRI
MRI_784344,0,0,11896,11896,MRI
MRI_784455,0,0,11896,11896,MRI
MRI_784578,0,0,11896,11896,MRI
MRI_784680,0,0,11896,11896,MRI
MRI_784704,0,0,11896,11896,MRI
MRI_784834,0,0,11896,11896,MRI
MRI_784972,0,0,11896,11896,MRI
MRI_785010,0,0,11896,11896,MRI
MRI_785108,0,0,11896,11896,MRI
MRI_785113,0,0,11896,11896,MRI
MRI_785179,0,0,11896,11896,MRI
MRI_785203,0,0,11896,11896,MRI
MRI_785333,0,0,11896,11896,MRI
MRI_785362,0,0,11896,11896,MRI
MRI_785367,0,0,11896,11896,MRI
MRI_785386,0,0,11896,11896,MRI
MRI_785436,0,0,11896,11896,MRI
MRI_785502,0,0,11896,11896,MRI
MRI_785587,0,0,11896,11896,MRI
MRI_785606,0,0,11896,11896,MRI
MRI_785667,0,0,11896,11896,MRI
MRI_785690,0,0,11896,11896,MRI
MRI_785827,0,0,11896,11896,MRI
MRI_785938,0,0,11896,11896,MRI
MRI_785949,0,0,11896,11896,MRI
MRI_786009,0,0,11896,11896,MRI
MRI_786126,0,0,11896,11896,MRI
MRI_786169,0,0,11896,11896,MRI
MRI_786178,0,0,11896,11896,MRI
MRI_786197,0,0,11896,11896,MRI
MRI_786208,0,0,11896,11896,MRI
MRI_786238,0,0,11896,11896,MRI
MRI_786258,0,0,11896,11896,MRI
MRI_786361,0,0,11896,11896,MRI
MRI_786362,0,0,11896,11896,MRI
MRI_786369,0,0,11896,11896,MRI
MRI_786398,0,0,11896,11896,MRI
MRI_786454,0,0,11896,11896,MRI
MRI_786472,0,0,11896,11896,MRI
MRI_786507,0,0,11896,11896,MRI
MRI_786516,0,0,11896,11896,MRI
MRI_786592,0,0,11896,11896,MRI
MRI_786600,0,0,11896,11896,MRI
MRI_786629,0,0,11896,11896,MRI
MRI_786678,0,0,11896,11896,MRI
MRI_786708,0,0,11896,11896,MRI
MRI_786724,0,0,11896,11896,MRI
MRI_786751,0,0,11896,11896,MRI
MRI_786809,0,0,11896,11896,MRI
MRI_786862,0,0,11896,11896,MRI
MRI_787000,0,0,11896,11896,MRI
MRI_787001,0,0,11896,11896,MRI
MRI_787018,0,0,11896,11896,MRI
MRI_787100,0,0,11896,11896,MRI
MRI_787127,0,0,11896,11896,MRI
MRI_787135,0,0,11896,11896,MRI
MRI_780806,0,0,11896,11896,MRI
MRI_780854,0,0,11896,11896,MRI
MRI_780888,0,0,11896,11896,MRI
MRI_780925,0,0,11896,11896,MRI
MRI_780949,0,0,11896,11896,MRI
MRI_780954,0,0,11896,11896,MRI
MRI_781021,0,0,11896,11896,MRI
MRI_781042,0,0,11896,11896,MRI
MRI_781046,0,0,11896,11896,MRI
MRI_781058,0,0,11896,11896,MRI
MRI_781101,0,0,11896,11896,MRI
MRI_781105,0,0,11896,11896,MRI
MRI_781142,0,0,11896,11896,MRI
MRI_781269,0,0,11896,11896,MRI
MRI_781463,0,0,11896,11896,MRI
MRI_781789,0,0,11896,11896,MRI
MRI_781840,0,0,11896,11896,MRI
MRI_781852,0,0,11896,11896,MRI
MRI_781854,0,0,11896,11896,MRI
MRI_781885,0,0,11896,11896,MRI
MRI_781895,0,0,11896,11896,MRI
MRI_781922,0,0,11896,11896,MRI
MRI_781950,0,0,11896,11896,MRI
MRI_781991,0,0,11896,11896,MRI
MRI_782005,0,0,11896,11896,MRI
MRI_782052,0,0,11896,11896,MRI
MRI_782118,0,0,11896,11896,MRI
MRI_782240,0,0,11896,11896,MRI
MRI_782245,0,0,11896,11896,MRI
MRI_782383,0,0,11896,11896,MRI
MRI_782413,0,0,11896,11896,MRI
MRI_782454,0,0,11896,11896,MRI
MRI_782466,0,0,11896,11896,MRI
MRI_782515,0,0,11896,11896,MRI
MRI_782539,0,0,11896,11896,MRI
MRI_782600,0,0,11896,11896,MRI
MRI_782612,0,0,11896,11896,MRI
MRI_782630,0,0,11896,11896,MRI
MRI_782647,0,0,11896,11896,MRI
MRI_782725,0,0,11896,11896,MRI
MRI_782736,0,0,11896,11896,MRI
MRI_782737,0,0,11896,11896,MRI
MRI_782763,0,0,11896,11896,MRI
MRI_782854,0,0,11895,11895,MRI
MRI_782900,0,0,11895,11895,MRI
MRI_782906,0,0,11895,11895,MRI
MRI_782943,0,0,11895,11895,MRI
MRI_782989,0,0,11895,11895,MRI
MRI_783047,0,0,11895,11895,MRI
MRI_783128,0,0,11895,11895,MRI
MRI_783146,0,0,11895,11895,MRI
MRI_783218,0,0,11895,11895,MRI
MRI_783258,0,0,11895,11895,MRI
MRI_783292,0,0,11895,11895,MRI
MRI_783303,0,0,11895,11895,MRI
MRI_783325,0,0,11895,11895,MRI
MRI_783337,0,0,11895,11895,MRI
MRI_783354,0,0,11895,11895,MRI
MRI_783363,0,0,11895,11895,MRI
MRI_783406,0,0,11895,11895,MRI
MRI_783408,0,0,11895,11895,MRI
MRI_783541,0,0,11895,11895,MRI
MRI_783568,0,0,11895,11895,MRI
MRI_783577,0,0,11895,11895,MRI
MRI_783618,0,0,11895,11895,MRI
MRI_783637,0,0,11895,11895,MRI
MRI_783666,0,0,11895,11895,MRI
MRI_783708,0,0,11895,11895,MRI
MRI_783714,0,0,11895,11895,MRI
MRI_783754,0,0,11895,11895,MRI
MRI_783808,0,0,11895,11895,MRI
MRI_783882,0,0,11895,11895,MRI
MRI_783902,0,0,11895,11895,MRI
MRI_783930,0,0,11895,11895,MRI
MRI_784046,0,0,11895,11895,MRI
MRI_784068,0,0,11895,11895,MRI
MRI_784075,0,0,11895,11895,MRI
MRI_784091,0,0,11895,11895,MRI
MRI_784115,0,0,11895,11895,MRI
MRI_784184,0,0,11895,11895,MRI
MRI_784261,0,0,11895,11895,MRI
MRI_784371,0,0,11895,11895,MRI
MRI_784383,0,0,11895,11895,MRI
MRI_784597,0,0,11895,11895,MRI
MRI_784616,0,0,11895,11895,MRI
MRI_784693,0,0,11895,11895,MRI
MRI_784717,0,0,11895,11895,MRI
MRI_784749,0,0,11895,11895,MRI
MRI_784797,0,0,11895,11895,MRI
MRI_784900,0,0,11895,11895,MRI
MRI_784909,0,0,11895,11895,MRI
MRI_784969,0,0,11895,11895,MRI
MRI_785006,0,0,11895,11895,MRI
MRI_785065,0,0,11895,11895,MRI
MRI_785205,0,0,11895,11895,MRI
MRI_785394,0,0,11895,11895,MRI
MRI_785400,0,0,11895,11895,MRI
MRI_785419,0,0,11895,11895,MRI
MRI_785507,0,0,11895,11895,MRI
MRI_785540,0,0,11895,11895,MRI
MRI_785558,0,0,11895,11895,MRI
MRI_785654,0,0,11895,11895,MRI
MRI_785704,0,0,11895,11895,MRI
MRI_785729,0,0,11895,11895,MRI
MRI_785755,0,0,11895,11895,MRI
MRI_785804,0,0,11895,11895,MRI
MRI_785852,0,0,11895,11895,MRI
MRI_785856,0,0,11895,11895,MRI
MRI_785883,0,0,11895,11895,MRI
MRI_785888,0,0,11895,11895,MRI
MRI_785918,0,0,11895,11895,MRI
MRI_786028,0,0,11895,11895,MRI
MRI_786038,0,0,11895,11895,MRI
MRI_786206,0,0,11895,11895,MRI
MRI_786268,0,0,11895,11895,MRI
MRI_786348,0,0,11895,11895,MRI
MRI_786368,0,0,11895,11895,MRI
MRI_786380,0,0,11895,11895,MRI
MRI_786518,0,0,11895,11895,MRI
MRI_786624,0,0,11895,11895,MRI
MRI_786669,0,0,11895,11895,MRI
MRI_786692,0,0,11895,11895,MRI
MRI_786699,0,0,11895,11895,MRI
MRI_786718,0,0,11895,11895,MRI
MRI_786722,0,0,11895,11895,MRI
MRI_786732,0,0,11895,11895,MRI
MRI_786793,0,0,11895,11895,MRI
MRI_786813,0,0,11895,11895,MRI
MRI_786883,0,0,11895,11895,MRI
MRI_786983,0,0,11895,11895,MRI
MRI_786999,0,0,11895,11895,MRI
MRI_787063,0,0,11895,11895,MRI
MRI_787118,0,0,11895,11895,MRI
MRI_780811,0,0,11895,11895,MRI
MRI_780813,0,0,11895,11895,MRI
MRI_780821,0,0,11895,11895,MRI
MRI_780943,0,0,11895,11895,MRI
MRI_781009,0,0,11895,11895,MRI
MRI_781025,0,0,11895,11895,MRI
MRI_781043,0,0,11895,11895,MRI
MRI_781077,0,0,11895,11895,MRI
MRI_781218,0,0,11895,11895,MRI
MRI_781261,0,0,11895,11895,MRI
MRI_781272,0,0,11895,11895,MRI
MRI_781374,0,0,11895,11895,MRI
MRI_781383,0,0,11895,11895,MRI
MRI_781454,0,0,11895,11895,MRI
MRI_781472,0,0,11895,11895,MRI
MRI_781522,0,0,11895,11895,MRI
MRI_781592,0,0,11895,11895,MRI
MRI_781596,0,0,11895,11895,MRI
MRI_781718,0,0,11895,11895,MRI
MRI_781810,0,0,11895,11895,MRI
MRI_781812,0,0,11895,11895,MRI
MRI_782029,0,0,11895,11895,MRI
MRI_782045,0,0,11895,11895,MRI
MRI_782053,0,0,11895,11895,MRI
MRI_782296,0,0,11895,11895,MRI
MRI_782316,0,0,11895,11895,MRI
MRI_782512,0,0,11895,11895,MRI
MRI_782589,0,0,11895,11895,MRI
MRI_782650,0,0,11895,11895,MRI
MRI_782665,0,0,11895,11895,MRI
MRI_782706,0,0,11895,11895,MRI
MRI_782798,0,0,11894,11894,MRI
MRI_782817,0,0,11894,11894,MRI
MRI_782834,0,0,11894,11894,MRI
MRI_782887,0,0,11894,11894,MRI
MRI_782977,0,0,11894,11894,MRI
MRI_783072,0,0,11894,11894,MRI
MRI_783074,0,0,11894,11894,MRI
MRI_783081,0,0,11894,11894,MRI
MRI_783104,0,0,11894,11894,MRI
MRI_783176,0,0,11894,11894,MRI
MRI_783193,0,0,11894,11894,MRI
MRI_783200,0,0,11894,11894,MRI
MRI_783214,0,0,11894,11894,MRI
MRI_783234,0,0,11894,11894,MRI
MRI_783244,0,0,11894,11894,MRI
MRI_783266,0,0,11894,11894,MRI
MRI_783316,0,0,11894,11894,MRI
MRI_783353,0,0,11894,11894,MRI
MRI_783400,0,0,11894,11894,MRI
MRI_783412,0,0,11894,11894,MRI
MRI_783431,0,0,11894,11894,MRI
MRI_783454,0,0,11894,11894,MRI
MRI_783516,0,0,11894,11894,MRI
MRI_783550,0,0,11894,11894,MRI
MRI_783557,0,0,11894,11894,MRI
MRI_783640,0,0,11894,11894,MRI
MRI_783651,0,0,11894,11894,MRI
MRI_783719,0,0,11894,11894,MRI
MRI_783745,0,0,11894,11894,MRI
MRI_783845,0,0,11894,11894,MRI
MRI_783871,0,0,11894,11894,MRI
MRI_783899,0,0,11894,11894,MRI
MRI_783914,0,0,11894,11894,MRI
MRI_784030,0,0,11894,11894,MRI
MRI_784040,0,0,11894,11894,MRI
MRI_784094,0,0,11894,11894,MRI
MRI_784249,0,0,11894,11894,MRI
MRI_784293,0,0,11894,11894,MRI
MRI_784311,0,0,11894,11894,MRI
MRI_784328,0,0,11894,11894,MRI
MRI_784329,0,0,11894,11894,MRI
MRI_784359,0,0,11894,11894,MRI
MRI_784386,0,0,11894,11894,MRI
MRI_784419,0,0,11894,11894,MRI
MRI_784444,0,0,11894,11894,MRI
MRI_784521,0,0,11894,11894,MRI
MRI_784527,0,0,11894,11894,MRI
MRI_784558,0,0,11894,11894,MRI
MRI_784730,0,0,11894,11894,MRI
MRI_784803,0,0,11894,11894,MRI
MRI_784806,0,0,11894,11894,MRI
MRI_784828,0,0,11894,11894,MRI
MRI_784944,0,0,11894,11894,MRI
MRI_785063,0,0,11894,11894,MRI
MRI_785084,0,0,11894,11894,MRI
MRI_785109,0,0,11894,11894,MRI
MRI_785282,0,0,11894,11894,MRI
MRI_785283,0,0,11894,11894,MRI
MRI_785441,0,0,11894,11894,MRI
MRI_785463,0,0,11894,11894,MRI
MRI_785482,0,0,11894,11894,MRI
MRI_785534,0,0,11894,11894,MRI
MRI_785571,0,0,11894,11894,MRI
MRI_785581,0,0,11894,11894,MRI
MRI_785612,0,0,11894,11894,MRI
MRI_785661,0,0,11894,11894,MRI
MRI_785679,0,0,11894,11894,MRI
MRI_785851,0,0,11894,11894,MRI
MRI_786048,0,0,11894,11894,MRI
MRI_786071,0,0,11894,11894,MRI
MRI_786092,0,0,11894,11894,MRI
MRI_786140,0,0,11894,11894,MRI
MRI_786162,0,0,11894,11894,MRI
MRI_786183,0,0,11894,11894,MRI
MRI_786228,0,0,11894,11894,MRI
MRI_786235,0,0,11894,11894,MRI
MRI_786288,0,0,11894,11894,MRI
MRI_786298,0,0,11894,11894,MRI
MRI_786401,0,0,11894,11894,MRI
MRI_786414,0,0,11894,11894,MRI
MRI_786471,0,0,11894,11894,MRI
MRI_786506,0,0,11894,11894,MRI
MRI_786542,0,0,11894,11894,MRI
MRI_786553,0,0,11894,11894,MRI
MRI_786673,0,0,11894,11894,MRI
MRI_786691,0,0,11894,11894,MRI
MRI_786707,0,0,11894,11894,MRI
MRI_786805,0,0,11894,11894,MRI
MRI_786848,0,0,11894,11894,MRI
MRI_787143,0,0,11894,11894,MRI
MRI_780897,0,0,11894,11894,MRI
MRI_780908,0,0,11894,11894,MRI
MRI_780968,0,0,11894,11894,MRI
MRI_780985,0,0,11894,11894,MRI
MRI_780999,0,0,11894,11894,MRI
MRI_781047,0,0,11894,11894,MRI
MRI_781076,0,0,11894,11894,MRI
MRI_781091,0,0,11894,11894,MRI
MRI_781120,0,0,11894,11894,MRI
MRI_781199,0,0,11894,11894,MRI
MRI_781236,0,0,11894,11894,MRI
MRI_781257,0,0,11894,11894,MRI
MRI_781282,0,0,11894,11894,MRI
MRI_781297,0,0,11894,11894,MRI
MRI_781302,0,0,11894,11894,MRI
MRI_781549,0,0,11894,11894,MRI
MRI_781565,0,0,11894,11894,MRI
MRI_781599,0,0,11894,11894,MRI
MRI_781619,0,0,11894,11894,MRI
MRI_781734,0,0,11894,11894,MRI
MRI_781835,0,0,11894,11894,MRI
MRI_781855,0,0,11894,11894,MRI
MRI_781874,0,0,11894,11894,MRI
MRI_781957,0,0,11894,11894,MRI
MRI_781966,0,0,11894,11894,MRI
MRI_782090,0,0,11894,11894,MRI
MRI_782109,0,0,11894,11894,MRI
MRI_782137,0,0,11894,11894,MRI
MRI_782146,0,0,11894,11894,MRI
MRI_782186,0,0,11894,11894,MRI
MRI_782200,0,0,11894,11894,MRI
MRI_782241,0,0,11894,11894,MRI
MRI_782294,0,0,11894,11894,MRI
MRI_782408,0,0,11894,11894,MRI
MRI_782463,0,0,11894,11894,MRI
MRI_782482,0,0,11894,11894,MRI
MRI_782570,0,0,11894,11894,MRI
MRI_782575,0,0,11894,11894,MRI
MRI_782576,0,0,11894,11894,MRI
MRI_782853,0,0,11893,11893,MRI
MRI_782873,0,0,11893,11893,MRI
MRI_782913,0,0,11893,11893,MRI
MRI_782914,0,0,11893,11893,MRI
MRI_782963,0,0,11893,11893,MRI
MRI_782972,0,0,11893,11893,MRI
MRI_782999,0,0,11893,11893,MRI
MRI_783022,0,0,11893,11893,MRI
MRI_783041,0,0,11893,11893,MRI
MRI_783059,0,0,11893,11893,MRI
MRI_783097,0,0,11893,11893,MRI
MRI_783102,0,0,11893,11893,MRI
MRI_783194,0,0,11893,11893,MRI
MRI_783197,0,0,11893,11893,MRI
MRI_783241,0,0,11893,11893,MRI
MRI_783289,0,0,11893,11893,MRI
MRI_783299,0,0,11893,11893,MRI
MRI_783310,0,0,11893,11893,MRI
MRI_783351,0,0,11893,11893,MRI
MRI_783365,0,0,11893,11893,MRI
MRI_783390,0,0,11893,11893,MRI
MRI_783435,0,0,11893,11893,MRI
MRI_783487,0,0,11893,11893,MRI
MRI_783499,0,0,11893,11893,MRI
MRI_783540,0,0,11893,11893,MRI
MRI_783565,0,0,11893,11893,MRI
MRI_783645,0,0,11893,11893,MRI
MRI_783660,0,0,11893,11893,MRI
MRI_783661,0,0,11893,11893,MRI
MRI_783698,0,0,11893,11893,MRI
MRI_783753,0,0,11893,11893,MRI
MRI_783761,0,0,11893,11893,MRI
MRI_783779,0,0,11893,11893,MRI
MRI_783844,0,0,11893,11893,MRI
MRI_783867,0,0,11893,11893,MRI
MRI_783876,0,0,11893,11893,MRI
MRI_784021,0,0,11893,11893,MRI
MRI_784140,0,0,11893,11893,MRI
MRI_784244,0,0,11893,11893,MRI
MRI_784278,0,0,11893,11893,MRI
MRI_784295,0,0,11893,11893,MRI
MRI_784296,0,0,11893,11893,MRI
MRI_784381,0,0,11893,11893,MRI
MRI_784434,0,0,11893,11893,MRI
MRI_784457,0,0,11893,11893,MRI
MRI_784522,0,0,11893,11893,MRI
MRI_784529,0,0,11893,11893,MRI
MRI_784613,0,0,11893,11893,MRI
MRI_784619,0,0,11893,11893,MRI
MRI_784645,0,0,11893,11893,MRI
MRI_784660,0,0,11893,11893,MRI
MRI_784699,0,0,11893,11893,MRI
MRI_784731,0,0,11893,11893,MRI
MRI_784750,0,0,11893,11893,MRI
MRI_784772,0,0,11893,11893,MRI
MRI_784777,0,0,11893,11893,MRI
MRI_784793,0,0,11893,11893,MRI
MRI_784837,0,0,11893,11893,MRI
MRI_784868,0,0,11893,11893,MRI
MRI_784914,0,0,11893,11893,MRI
MRI_785022,0,0,11893,11893,MRI
MRI_785023,0,0,11893,11893,MRI
MRI_785091,0,0,11893,11893,MRI
MRI_785101,0,0,11893,11893,MRI
MRI_785134,0,0,11893,11893,MRI
MRI_785163,0,0,11893,11893,MRI
MRI_785165,0,0,11893,11893,MRI
MRI_785173,0,0,11893,11893,MRI
MRI_785237,0,0,11893,11893,MRI
MRI_785247,0,0,11893,11893,MRI
MRI_785404,0,0,11893,11893,MRI
MRI_785455,0,0,11893,11893,MRI
MRI_785523,0,0,11893,11893,MRI
MRI_785546,0,0,11893,11893,MRI
MRI_785567,0,0,11893,11893,MRI
MRI_785607,0,0,11893,11893,MRI
MRI_785614,0,0,11893,11893,MRI
MRI_785673,0,0,11893,11893,MRI
MRI_785678,0,0,11893,11893,MRI
MRI_785689,0,0,11893,11893,MRI
MRI_785696,0,0,11893,11893,MRI
MRI_785719,0,0,11893,11893,MRI
MRI_785757,0,0,11893,11893,MRI
MRI_785771,0,0,11893,11893,MRI
MRI_785788,0,0,11893,11893,MRI
MRI_785832,0,0,11893,11893,MRI
MRI_785927,0,0,11893,11893,MRI
MRI_785993,0,0,11893,11893,MRI
MRI_786046,0,0,11893,11893,MRI
MRI_786059,0,0,11893,11893,MRI
MRI_786119,0,0,11893,11893,MRI
MRI_786157,0,0,11893,11893,MRI
MRI_786199,0,0,11893,11893,MRI
MRI_786221,0,0,11893,11893,MRI
MRI_786365,0,0,11893,11893,MRI
MRI_786372,0,0,11893,11893,MRI
MRI_786387,0,0,11893,11893,MRI
MRI_786417,0,0,11893,11893,MRI
MRI_786426,0,0,11893,11893,MRI
MRI_786437,0,0,11893,11893,MRI
MRI_786456,0,0,11893,11893,MRI
MRI_786526,0,0,11893,11893,MRI
MRI_786596,0,0,11893,11893,MRI
MRI_786599,0,0,11893,11893,MRI
MRI_786609,0,0,11893,11893,MRI
MRI_786635,0,0,11893,11893,MRI
MRI_786677,0,0,11893,11893,MRI
MRI_786720,0,0,11893,11893,MRI
MRI_786766,0,0,11893,11893,MRI
MRI_786811,0,0,11893,11893,MRI
MRI_786887,0,0,11893,11893,MRI
MRI_786891,0,0,11893,11893,MRI
MRI_786899,0,0,11893,11893,MRI
MRI_786906,0,0,11893,11893,MRI
MRI_786915,0,0,11893,11893,MRI
MRI_787005,0,0,11893,11893,MRI
MRI_787008,0,0,11893,11893,MRI
MRI_787009,0,0,11893,11893,MRI
MRI_787084,0,0,11893,11893,MRI
MRI_787119,0,0,11893,11893,MRI
MRI_787165,0,0,11893,11893,MRI
MRI_780802,0,0,11893,11893,MRI
MRI_780820,0,0,11893,11893,MRI
MRI_780869,0,0,11893,11893,MRI
MRI_780882,0,0,11893,11893,MRI
MRI_780921,0,0,11893,11893,MRI
MRI_780972,0,0,11893,11893,MRI
MRI_781006,0,0,11893,11893,MRI
MRI_781027,0,0,11893,11893,MRI
MRI_781060,0,0,11893,11893,MRI
MRI_781064,0,0,11893,11893,MRI
MRI_781070,0,0,11893,11893,MRI
MRI_781110,0,0,11893,11893,MRI
MRI_781122,0,0,11893,11893,MRI
MRI_781185,0,0,11893,11893,MRI
MRI_781209,0,0,11893,11893,MRI
MRI_781226,0,0,11893,11893,MRI
MRI_781264,0,0,11893,11893,MRI
MRI_781265,0,0,11893,11893,MRI
MRI_781322,0,0,11893,11893,MRI
MRI_781332,0,0,11893,11893,MRI
MRI_781378,0,0,11893,11893,MRI
MRI_781419,0,0,11893,11893,MRI
MRI_781438,0,0,11893,11893,MRI
MRI_781479,0,0,11893,11893,MRI
MRI_781629,0,0,11893,11893,MRI
MRI_781659,0,0,11893,11893,MRI
MRI_781673,0,0,11893,11893,MRI
MRI_781714,0,0,11893,11893,MRI
MRI_781742,0,0,11893,11893,MRI
MRI_781793,0,0,11893,11893,MRI
MRI_781799,0,0,11893,11893,MRI
MRI_781890,0,0,11893,11893,MRI
MRI_781912,0,0,11893,11893,MRI
MRI_782016,0,0,11893,11893,MRI
MRI_782085,0,0,11893,11893,MRI
MRI_782117,0,0,11893,11893,MRI
MRI_782129,0,0,11893,11893,MRI
MRI_782143,0,0,11893,11893,MRI
MRI_782149,0,0,11893,11893,MRI
MRI_782195,0,0,11893,11893,MRI
MRI_782329,0,0,11893,11893,MRI
MRI_782330,0,0,11893,11893,MRI
MRI_782368,0,0,11893,11893,MRI
MRI_782501,0,0,11893,11893,MRI
MRI_782567,0,0,11893,11893,MRI
MRI_782656,0,0,11893,11893,MRI
MRI_782669,0,0,11893,11893,MRI
MRI_782691,0,0,11893,11893,MRI
MRI_782697,0,0,11893,11893,MRI
MRI_782726,0,0,11893,11893,MRI
MRI_782785,0,0,11892,11892,MRI
MRI_782809,0,0,11892,11892,MRI
MRI_782815,0,0,11892,11892,MRI
MRI_782826,0,0,11892,11892,MRI
MRI_782879,0,0,11892,11892,MRI
MRI_782889,0,0,11892,11892,MRI
MRI_782899,0,0,11892,11892,MRI
MRI_782902,0,0,11892,11892,MRI
MRI_782912,0,0,11892,11892,MRI
MRI_782918,0,0,11892,11892,MRI
MRI_782933,0,0,11892,11892,MRI
MRI_782945,0,0,11892,11892,MRI
MRI_782952,0,0,11892,11892,MRI
MRI_782954,0,0,11892,11892,MRI
MRI_783031,0,0,11892,11892,MRI
MRI_783032,0,0,11892,11892,MRI
MRI_783110,0,0,11892,11892,MRI
MRI_783135,0,0,11892,11892,MRI
MRI_783137,0,0,11892,11892,MRI
MRI_783142,0,0,11892,11892,MRI
MRI_783160,0,0,11892,11892,MRI
MRI_783245,0,0,11892,11892,MRI
MRI_783276,0,0,11892,11892,MRI
MRI_783286,0,0,11892,11892,MRI
MRI_783288,0,0,11892,11892,MRI
MRI_783312,0,0,11892,11892,MRI
MRI_783327,0,0,11892,11892,MRI
MRI_783355,0,0,11892,11892,MRI
MRI_783379,0,0,11892,11892,MRI
MRI_783392,0,0,11892,11892,MRI
MRI_783419,0,0,11892,11892,MRI
MRI_783427,0,0,11892,11892,MRI
MRI_783465,0,0,11892,11892,MRI
MRI_783514,0,0,11892,11892,MRI
MRI_783522,0,0,11892,11892,MRI
MRI_783774,0,0,11892,11892,MRI
MRI_783860,0,0,11892,11892,MRI
MRI_783926,0,0,11892,11892,MRI
MRI_784007,0,0,11892,11892,MRI
MRI_784120,0,0,11892,11892,MRI
MRI_784191,0,0,11892,11892,MRI
MRI_784209,0,0,11892,11892,MRI
MRI_784260,0,0,11892,11892,MRI
MRI_784312,0,0,11892,11892,MRI
MRI_784452,0,0,11892,11892,MRI
MRI_784506,0,0,11892,11892,MRI
MRI_784543,0,0,11892,11892,MRI
MRI_784548,0,0,11892,11892,MRI
MRI_784664,0,0,11892,11892,MRI
